_id,REC_ID,IMAGEURL,REFURL1,DIRECTION1,REFURL2,DIRECTION2,MAINROAD,CROSSROAD,OBJECTID,REFURL3,DIRECTION3,REFURL4,DIRECTION4,geometry
146,8146,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8146.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8146n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8146e.jpg,East,SPADINA AVE,QUEEN ST W,146,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8146s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8146w.jpg,West,"{""coordinates"": [[-79.3961950042573, 43.6488800043283]], ""type"": ""MultiPoint""}"
147,8147,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8147.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8147n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8147e.jpg,East,UNIVERSITY AVE,KING ST W,147,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8147s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8147w.jpg,West,"{""coordinates"": [[-79.3849740014671, 43.6475550111803]], ""type"": ""MultiPoint""}"
148,8148,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8148.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8148n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8148e.jpg,East,UNIVERSITY AVE,KING ST W,148,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8148s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8148w.jpg,West,"{""coordinates"": [[-79.3848919974713, 43.6475249990991]], ""type"": ""MultiPoint""}"
149,8149,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8149.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8149n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8149e.jpg,East,WILSON AVE,JANE ST,149,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8149s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8149w.jpg,West,"{""coordinates"": [[-79.508745998419, 43.7207070106295]], ""type"": ""MultiPoint""}"
150,8150,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8150.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8150n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8150e.jpg,East,WILSON AVE,DUFFERIN ST,150,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8150s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8150w.jpg,West,"{""coordinates"": [[-79.4590859980371, 43.7321970018384]], ""type"": ""MultiPoint""}"
151,8151,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8151.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8151n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8151e.jpg,East,BATHURST ST,WILSON AVE,151,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8151s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8151w.jpg,West,"{""coordinates"": [[-79.4341489903637, 43.737227006117]], ""type"": ""MultiPoint""}"
152,8152,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8152.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8152n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8152e.jpg,East,AVENUE RD,WILSON AVE,152,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8152s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8152w.jpg,West,"{""coordinates"": [[-79.421493003537, 43.7400770008769]], ""type"": ""MultiPoint""}"
153,8153,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8153.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8153n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8153e.jpg,East,AVENUE RD,WILSON AVE,153,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8153s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8153w.jpg,West,"{""coordinates"": [[-79.4218310088276, 43.7397290023607]], ""type"": ""MultiPoint""}"
154,8154,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8154.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8154n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8154e.jpg,East,YONGE ST,YORK MILLS RD / WILSON AVE,154,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8154s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8154w.jpg,West,"{""coordinates"": [[-79.4064699922825, 43.7443310020954]], ""type"": ""MultiPoint""}"
155,8155,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8155.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8155n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8155e.jpg,East,BAYVIEW AVE,YORK MILLS RD,155,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8155s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8155w.jpg,West,"{""coordinates"": [[-79.3839669962013, 43.7482450084092]], ""type"": ""MultiPoint""}"
156,8156,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8156.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8156n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8156e.jpg,East,KINGSTON RD,LAWRENCE AVE E,156,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8156s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8156w.jpg,West,"{""coordinates"": [[-79.1891560041745, 43.767875006471]], ""type"": ""MultiPoint""}"
157,8157,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8157.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8157n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8157e.jpg,East,KINGSTON RD,401 C E 2A W RAMP,157,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8157s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8157w.jpg,West,"{""coordinates"": [[-79.1527880002371, 43.794880001778]], ""type"": ""MultiPoint""}"
158,8158,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8158.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8158n.jpg,North,None,None,WARDEN AVE,401 C W WARDEN AV RAMP,158,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8158s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8158w.jpg,West,"{""coordinates"": [[-79.3044690067384, 43.7716120023711]], ""type"": ""MultiPoint""}"
159,8159,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8159.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8159n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8159e.jpg,East,MOUNT PLEASANT RD,ST CLAIR AVE E,159,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8159s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8159w.jpg,West,"{""coordinates"": [[-79.383236003103, 43.6904950075455]], ""type"": ""MultiPoint""}"
160,8160,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8160.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8160e.jpg,East,MOUNT PLEASANT RD,LAWRENCE AVE E,160,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8160s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8160w.jpg,West,"{""coordinates"": [[-79.3972519941648, 43.7262290020609]], ""type"": ""MultiPoint""}"
161,8161,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8161.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8161n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8161e.jpg,East,YONGE ST,ST CLAIR AVE,161,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8161s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8161w.jpg,West,"{""coordinates"": [[-79.3939359940352, 43.6880380004903]], ""type"": ""MultiPoint""}"
162,8162,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8162.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8162n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8162e.jpg,East,YONGE ST,FINCH AVE,162,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8162s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8162w.jpg,West,"{""coordinates"": [[-79.415668002497, 43.7795570031574]], ""type"": ""MultiPoint""}"
163,8163,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8163.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8163n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8163e.jpg,East,YONGE ST,STEELES AVE,163,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8163s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8163w.jpg,West,"{""coordinates"": [[-79.420168000608, 43.7978530042256]], ""type"": ""MultiPoint""}"
164,8164,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8164.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8164n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8164e.jpg,East,SPADINA AVE,BREMNER BLVD / FORT YORK BLVD,164,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8164s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8164w.jpg,West,"{""coordinates"": [[-79.3928419894539, 43.6407730046315]], ""type"": ""MultiPoint""}"
165,8165,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8165.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8165n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8165e.jpg,East,SPADINA AVE,DUNDAS ST W,165,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8165s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8165w.jpg,West,"{""coordinates"": [[-79.3977529964177, 43.6529310032037]], ""type"": ""MultiPoint""}"
166,8166,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8166.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8166n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8166e.jpg,East,SPADINA AVE,COLLEGE ST,166,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8166s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8166w.jpg,West,"{""coordinates"": [[-79.3998939953296, 43.6580510041919]], ""type"": ""MultiPoint""}"
167,8167,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8167.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8167n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8167e.jpg,East,BATHURST ST,GLENCAIRN AVE,167,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8167s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8167w.jpg,West,"{""coordinates"": [[-79.4279589930438, 43.7124650016852]], ""type"": ""MultiPoint""}"
168,8168,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8168.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8168n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8168e.jpg,East,BATHURST ST,LAWRENCE AVE W,168,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8168s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8168w.jpg,West,"{""coordinates"": [[-79.4299230033164, 43.7193899988087]], ""type"": ""MultiPoint""}"
169,8169,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8169.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8169n.jpg,North,None,None,PARK LAWN RD,GARDINER E PARK LAWN RD RAMP,169,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8169s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8169w.jpg,West,"{""coordinates"": [[-79.4860500082405, 43.6256520041865]], ""type"": ""MultiPoint""}"
170,8170,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8170.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8170n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8170e.jpg,East,JANE ST,400 S JANE ST RAMP / JANE ST BLACK CR S RAMP,170,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8170s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8170w.jpg,West,"{""coordinates"": [[-79.5057489945701, 43.7109910089439]], ""type"": ""MultiPoint""}"
171,8171,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8171.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8171n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8171e.jpg,East,WESTON RD,401 C W WESTON RD RAMP,171,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8171s.jpg,South,None,None,"{""coordinates"": [[-79.5364880010728, 43.7150219997975]], ""type"": ""MultiPoint""}"
172,8172,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8172.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8172n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8172e.jpg,East,ISLINGTON AVE,401 C W ISLINGTON N RAMP / ALLENBY AVE,172,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8172s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8172w.jpg,West,"{""coordinates"": [[-79.5535119934489, 43.7113400014744]], ""type"": ""MultiPoint""}"
173,8173,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8173.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8173n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8173e.jpg,East,KIPLING AVE,BLOOR ST W / KIPLING N DUNDAS W RAMP,173,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8173s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8173w.jpg,West,"{""coordinates"": [[-79.5354969999628, 43.6418330002658]], ""type"": ""MultiPoint""}"
174,8174,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8174.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8174n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8174e.jpg,East,HIGHWAY 27,BELFIELD RD,174,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8174s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8174w.jpg,West,"{""coordinates"": [[-79.5869850044948, 43.6994399987515]], ""type"": ""MultiPoint""}"
175,8175,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8175.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8175n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8175e.jpg,East,STRACHAN AVE,FLEET ST / MANITOBA DR,175,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8175s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8175w.jpg,West,"{""coordinates"": [[-79.4095549910697, 43.636412004782]], ""type"": ""MultiPoint""}"
